Connection_id,Actor_id,Movie_id
99735,3952,277
99736,26847,20776
99737,35192,20776
99738,61983,20776
99739,44933,20776
99740,16108,20776
99741,291,20776
99742,15973,20776
99743,71727,20776
99744,81133,20776
99745,15277,14892
99746,16484,14892
99747,7090,14892
99748,589,14892
99749,4971,14892
99750,9629,14892
99751,33527,14892
99752,15439,14892
99753,38581,14892
99754,15011,14892
99755,116018,23986
99756,1033252,23986
99757,57449,1050666
99758,9126,1050666
99759,30318,1050666
99760,26657,1050666
99761,9139,1050666
99762,50668,1050666
99763,191752,1050666
99764,12791,1050666
99765,6979,1050666
99766,19923,1050666
99767,16644,95140
99768,175206,95140
99769,30436,95140
99770,43265,95140
99771,44176,95140
99772,74278,95140
99773,59713,95140
99774,60907,95140
99775,99182,95140
99776,59928,95140
99777,11357,40217
99778,96309,40217
99779,184470,40217
99780,1239237,40217
99781,104040,40217
99782,36812,40217
99783,40385,40217
99784,185805,40217
99785,65758,40217
99786,10871,43708
99787,19143,43708
99788,1537,43708
99789,4432,43708
99790,4492,43708
99791,33532,43708
99792,1212758,43708
99793,4496,43708
99794,8167,584
99795,8169,584
99796,6614,584
99797,8170,584
99798,8171,584
99799,8175,584
99800,1736,584
99801,6278,584
99802,17341,584
99803,8177,584
99804,8944,10330
99805,49265,10330
99806,19728,10330
99807,14833,10330
99808,62747,10330
99809,537,10330
99810,61904,10330
99811,137169,10330
99812,159985,10330
99813,74073,10330
99814,94976,26264
99815,35551,26264
99816,77117,26264
99817,19159,26264
99818,94978,26264
99819,8930,26264
99820,61981,26264
99821,31365,26264
99822,56731,10028
99823,327,10028
99824,62122,10028
99825,62125,10028
99826,52847,10028
99827,62123,10028
99828,62127,10028
99829,138943,10028
99830,60507,10028
99831,12206,28486
99832,10985,28486
99833,20766,28486
99834,3068,28486
99835,100922,28486
99836,11855,28486
99837,120895,28486
99838,5319,28486
99839,1216171,28486
99840,200365,28486
99841,1733,32235
99842,11085,32235
99843,4512,32235
99844,4174,32235
99845,41886,32235
99846,589,32235
99847,6110,32235
99848,56595,25428
99849,20750,25428
99850,92857,25428
99851,15440,25428
99852,11866,25428
99853,18070,25428
99854,11662,25428
99855,679,25428
99856,1771,25428
99857,6886,25428
99858,517,11141
99859,1231,11141
99860,7489,11141
99861,3968,11141
99862,3713,11141
99863,4496,11141
99864,27107,11141
99865,94927,34648
99866,35622,34648
99867,92813,34648
99868,84513,19344
99869,77346,19344
99870,20847,19344
99871,34597,19344
99872,137264,19344
99873,1184768,19344
99874,153884,19344
99875,7904,13931
99876,1230,13931
99877,77287,59210
99878,8784,59210
99879,145632,59210
99880,386,59210
99881,1628459,59210
99882,978,59210
99883,75063,59210
99884,10978,36730
99885,66786,36730
99886,2955,36730
99887,11953,36730
99888,3753,36730
99889,9191,36730
99890,7707,36730
99891,200989,36730
99892,27322,36730
99893,15919,36730
99894,289,44289
99895,4886,44289
99896,11671,44289
99897,11617,44289
99898,1244,44289
99899,76968,44289
99900,82854,44289
99901,23880,30806
99902,17199,30806
99903,67212,30806
99904,1227314,30806
99905,211586,30806
99906,1202628,30806
99907,43903,45877
99908,6972,45877
99909,71900,45877
99910,7241,45877
99911,72440,45877
99912,449,45877
99913,8347,45877
99914,44103,45877
99915,1227611,45877
99916,72968,24621
99917,41901,24621
99918,63522,24621
99919,92774,24621
99920,6862,24621
99921,85931,24621
99922,2051,24621
99923,159396,34681
99924,42324,34681
99925,16307,34681
99926,51856,34681
99927,61409,34681
99928,61110,34681
99929,5247,13691
99930,12077,13691
99931,77482,13691
99932,19540,13691
99933,77546,13691
99934,60739,13691
99935,90453,13691
99936,125719,79544
99937,95047,79544
99938,1215324,79544
99939,19901,79544
99940,2685,77606
99941,60073,77606
99942,183665,77606
99943,112086,77606
99944,1217024,14576
99945,1216752,14576
99946,60432,14576
99947,16500,14576
99948,139993,14576
99949,9030,14576
99950,2683,14576
99951,17244,13537
99952,2838,13537
99953,18324,13537
99954,133,13537
99955,5916,13537
99956,15091,13537
99957,5587,13537
99958,14103,13537
99959,87460,13537
99960,86397,13537
99961,31711,32526
99962,72095,32526
99963,6861,32526
99964,52647,32526
99965,74608,32526
99966,166518,32526
99967,28869,32526
99968,43431,32526
99969,63941,57483
99970,99235,57483
99971,1225500,57483
99972,78111,57483
99973,78110,57483
99974,6383,8080
99975,2282,8080
99976,530,8080
99977,9464,8080
99978,34395,8080
99979,170334,8080
99980,44079,302
99981,4391,302
99982,4390,302
99983,4395,302
99984,4397,302
99985,72838,27747
99986,98900,27747
99987,10860,9373
99988,17243,9373
99989,52366,9373
99990,57514,9373
99991,6858,9373
99992,34489,9373
99993,8655,9373
99994,26292,9373
99995,37014,9373
99996,67848,39227
99997,67849,39227
99998,166956,39227
99999,95639,39227
100000,988740,39227
100001,59293,39227
100002,2299,11208
100003,9824,11208
100004,26457,11208
100005,9827,11208
100006,20379,11208
100007,82096,11208
100008,58169,11208
100009,944474,11208
100010,190900,11208
100011,12077,13706
100012,19540,13706
100013,5247,13706
100014,1213976,13706
100015,90453,13706
100016,77482,13706
100017,60739,13706
100018,13919,13706
100019,77548,13706
100020,4785,101887
100021,57829,101887
100022,23626,101887
100023,237370,101887
100024,63679,101887
100025,109667,101887
100026,13473,13654
100027,1206,13654
100028,519,13654
100029,1253195,13654
100030,89042,13654
100031,54447,13654
100032,34521,13654
100033,34982,13654
100034,63978,13654
100035,997860,13654
100036,820,49481
100037,6639,49481
100038,5294,49481
100039,3902,49481
100040,39195,49481
100041,586921,49481
100042,11280,49481
100043,5483,49481
100044,17476,49481
100045,12052,28200
100046,8784,28200
100047,31737,28200
100048,60376,28200
100049,20577,28200
100050,10401,28200
100051,93848,28200
100052,5658,28200
100053,55467,15271
100054,1246,15271
100055,707,15271
100056,16358,15271
100057,3968,15271
100058,5530,15271
100059,8893,15271
100060,40311,15271
100061,20070,15271
100062,6973,15271
100063,60950,13778
100064,1980,13778
100065,24967,13778
100066,14886,13778
100067,56153,13778
100068,59176,13778
100069,5621,13778
100070,53601,13778
100071,66072,13778
100072,66563,13778
100073,180662,48967
100074,24264,48967
100075,80145,48967
100076,53916,48967
100077,3547,48967
100078,11356,48967
100079,34257,48967
100080,14324,48967
100081,2632,9776
100082,1897,9776
100083,16217,9776
100084,19152,9776
100085,12538,9776
100086,59153,9776
100087,59154,9776
100088,8986,9776
100089,65827,9776
100090,56903,9776
100091,11864,11588
100092,98,11588
100093,15555,11588
100094,2692,11588
100095,16480,11588
100096,32747,11588
100097,195575,11588
100098,1115,11588
100099,9029,11588
100100,1321560,11588
100101,11701,1996
100102,17276,1996
100103,20511,1996
100104,8785,1996
100105,1284,1996
100106,938,1996
100107,1844,1996
100108,20519,1996
100109,74196,1996
100110,19875,1996
100111,500,616
100112,3899,616
100113,9188,616
100114,7676,616
100115,9186,616
100116,3417,616
100117,52909,616
100118,953738,616
100119,92495,616
100120,59789,35565
100121,53814,35565
100122,1542,35565
100123,1224522,35565
100124,2963,7270
100125,8291,7270
100126,6807,7270
100127,27545,7270
100128,14888,7270
100129,4734,7270
100130,9276,7270
100131,5151,7270
100132,68109,7270
100133,51533,7270
100134,57830,41258
100135,125938,41258
100136,89847,41258
100137,173451,41258
100138,41785,41258
100139,4783,41258
100140,85,22
100141,118,22
100142,114,22
100143,116,22
100144,1709,22
100145,378,22
100146,1710,22
100147,1711,22
100148,1712,22
100149,1713,22
100150,11155,18927
100151,2482,18927
100152,974,18927
100153,13549,18927
100154,16758,18927
100155,1012401,18927
100156,1248,54714
100157,118,15474
100158,351,15474
100159,41422,15474
100160,123724,15474
100161,96460,15474
100162,199316,15474
100163,61910,15474
100164,52935,199734
100165,6168,199734
100166,13023,199734
100167,43776,199734
100168,2975,12253
100169,15543,12253
100170,18270,12253
100171,938,12253
100172,3232,12253
100173,72440,12253
100174,18291,12253
100175,165867,12253
100176,53184,12253
100177,22122,12253
100178,71198,70207
100179,21596,70207
100180,78685,70207
100181,104635,70207
100182,107810,70207
100183,20696,70207
100184,64811,70207
100185,6197,70207
100186,19664,4368
100187,39170,4368
100188,39171,4368
100189,39173,4368
100190,22138,4368
100191,39174,4368
100192,62596,4368
100193,51579,4368
100194,4430,19180
100195,4757,19180
100196,5473,19180
100197,30037,19180
100198,40310,19180
100199,120560,19180
100200,5924,19180
100201,65471,19180
100202,84247,19180
100203,36810,19180
100204,258,18538
100205,27461,18538
100206,19655,18538
100207,2524,18538
100208,23458,18538
100209,1225799,18538
100210,60414,18538
100211,7399,10710
100212,70851,10710
100213,3293,10710
100214,56322,10710
100215,4690,10710
100216,76414,10710
100217,57191,10710
100218,1213527,10710
100219,111214,10710
100220,19977,21765
100221,4756,21765
100222,28640,21765
100223,58478,21765
100224,59179,21765
100225,63568,21765
100226,62918,21765
100227,4589,13922
100228,12763,13922
100229,17051,13922
100230,83769,13922
100231,94864,13922
100232,53198,13922
100233,112143,13922
100234,77771,13922
100235,112144,13922
100236,20287,13922
100237,58428,40048
100238,123724,40048
100239,22082,40048
100240,123725,40048
100241,61829,40048
100242,33457,40048
100243,25147,40048
100244,114021,40048
100245,123726,40048
100246,1010,40048
100247,127130,20337
100248,1232370,20337
100249,1215405,20337
100250,2228,322
100251,504,322
100252,4724,322
100253,4730,322
100254,2975,322
100255,4726,322
100256,350,322
100257,4728,322
100258,4729,322
100259,4012,322
100260,62,7518
100261,52865,7518
100262,4495,7518
100263,27102,7518
100264,1748,7518
100265,1733,7518
100266,19159,7518
100267,19,7518
100268,26510,7518
100269,11514,7518
100270,9640,13156
100271,3895,13156
100272,3087,13156
100273,26467,13156
100274,18070,13156
100275,6164,13156
100276,21710,13156
100277,77013,13156
100278,34489,13156
100279,71198,13156
100280,2227,9890
100281,73931,9890
100282,4756,9890
100283,515,9890
100284,4690,9890
100285,45566,9890
100286,24535,9890
100287,16165,9890
100288,62,2122
100289,14408,2122
100290,57395,2122
100291,2956,2122
100292,7166,2122
100293,1479,2122
100294,21798,2122
100295,49815,2122
100296,74610,2122
100297,1468299,2122
100298,22159,195435
100299,22809,195435
100300,28479,195435
100301,9139,195435
100302,185426,195435
100303,17479,195435
100304,203459,195435
100305,13548,22076
100306,112341,22076
100307,28743,22076
100308,112342,22076
100309,21474,22076
100310,35545,22076
100311,55931,22076
100312,31367,22076
100313,18897,10204
100314,4581,10204
100315,388,10204
100316,8534,10204
100317,17522,10204
100318,64160,10204
100319,3547,10204
100320,27822,10204
100321,27660,10204
100322,23429,10204
100323,4587,314
100324,4430,314
100325,4589,314
100326,2192,314
100327,4432,314
100328,24357,314
100329,9289,314
100330,57748,314
100331,141446,314
100332,32887,314
100333,501,14836
100334,10742,14836
100335,77344,14836
100336,12094,14836
100337,5539,14836
100338,65827,14836
100339,55426,14836
100340,6972,14836
100341,35597,18189
100342,52480,18189
100343,28639,18189
100344,1215144,18189
100345,77462,18189
100346,8695,18189
100347,86929,18189
100348,206410,18189
100349,1215262,18189
100350,1813,14442
100351,12791,14442
100352,2130,14442
100353,34901,14442
100354,47653,14442
100355,66446,14442
100356,64411,14442
100357,6613,14442
100358,10713,14442
100359,4581,14442
100360,10959,50794
100361,76241,50794
100362,1216751,50794
100363,38709,50794
100364,35554,50794
100365,51857,50794
100366,52270,50794
100367,79793,50794
100368,1218736,50794
100369,543530,507241
100370,568657,507241
100371,94137,507241
100372,22159,36174
100373,55645,36174
100374,84423,36174
100375,8937,36174
100376,8979,36174
100377,133032,36174
100378,6970,36174
100379,205258,36174
100380,18918,10159
100381,57599,10159
100382,4690,10159
100383,5916,10159
100384,1125,10159
100385,9629,10159
100386,131725,10159
100387,58210,10159
100388,1815341,10159
100389,1221121,10159
100390,65524,65310
100391,71450,65310
100392,47654,65310
100393,16700,65310
100394,42565,65310
100395,20241,65310
100396,53328,65310
100397,183201,65310
100398,116975,65310
100399,77292,65310
100400,195325,15397
100401,8767,15397
100402,23709,15397
100403,8775,15397
100404,129577,15397
100405,97032,15397
100406,8770,15397
100407,26485,47354
100408,96228,47354
100409,179820,47354
100410,33339,47354
100411,83777,47354
100412,64897,47354
100413,44150,47354
100414,14595,47354
100415,116047,47354
100416,79072,47354
100417,81691,21619
100418,56152,21619
100419,66606,21619
100420,26491,21619
100421,87714,21619
100422,52933,21619
100423,24516,21619
100424,87715,21619
100425,53889,21619
100426,6365,16973
100427,41555,16973
100428,1646,16973
100429,9626,16973
100430,65715,16973
100431,15376,16973
100432,12055,16973
100433,81106,16973
100434,454,16973
100435,571265,16973
100436,6213,13411
100437,31070,13411
100438,56871,13411
100439,17637,13411
100440,18471,13411
100441,35705,13411
100442,59229,13411
100443,37995,13411
100444,4175,13411
100445,53493,13411
100446,5292,9509
100447,4690,9509
100448,501,9509
100449,8329,9509
100450,47775,9509
100451,3753,9509
100452,2295,9509
100453,10768,9509
100454,61059,9509
100455,69865,9509
100456,38940,11023
100457,18686,11023
100458,59252,11023
100459,67599,11023
100460,55493,11023
100461,25836,11023
100462,2882,10934
100463,5412,10934
100464,25540,10934
100465,30083,10934
100466,32375,10934
100467,115609,10934
100468,27394,10934
100469,149258,10934
100470,167519,54511
100471,4532,1926
100472,21593,8273
100473,21595,8273
100474,57599,8273
100475,26510,8273
100476,52480,8273
100477,21403,8273
100478,31717,8273
100479,54586,8273
100480,44830,8273
100481,20753,8273
100482,24362,55931
100483,21063,55931
100484,31531,55931
100485,78798,55931
100486,123532,55931
100487,15762,55931
100488,1212032,55931
100489,9349,55931
100490,73016,55931
100491,73421,10009
100492,61959,10009
100493,8872,10009
100494,61960,10009
100495,61961,10009
100496,61962,10009
100497,31504,10009
100498,61981,10009
100499,14833,10009
100500,98158,9940
100501,98137,9940
100502,41978,9940
100503,43757,9940
100504,42250,9940
100505,33934,10152
100506,29020,10152
100507,26510,10152
100508,28168,10152
100509,13920,10152
100510,40481,10152
100511,50347,10152
100512,20220,10152
100513,17265,2319
100514,23891,2319
100515,12647,2319
100516,55958,2319
100517,11665,2319
100518,44990,2319
100519,23897,2319
100520,5139,6466
100521,50094,6466
100522,93527,6466
100523,18315,6466
100524,50095,6466
100525,27136,6466
100526,59238,6466
100527,32205,6466
100528,85922,6466
100529,58058,6466
100530,65561,30669
100531,1234,30669
100532,13725,30669
100533,67711,12536
100534,18917,12536
100535,15746,12536
100536,37203,12536
100537,72699,12536
100538,59662,12536
100539,1294,12536
100540,175834,12536
100541,1395151,12536
100542,8447,62107
100543,13548,62107
100544,62010,62107
100545,5365,62107
100546,51930,62107
100547,59215,62107
100548,20089,15041
100549,77756,15041
100550,12901,15041
100551,51214,15041
100552,3128,15041
100553,41820,15041
100554,21202,15041
100555,15824,15041
100556,5365,15041
100557,42802,25827
100558,17303,25827
100559,85605,25827
100560,31362,25827
100561,110102,25827
100562,78923,25827
100563,57789,25827
100564,27125,18941
100565,113286,18941
100566,113287,18941
100567,27578,18941
100568,113288,18941
100569,1234094,18941
100570,76632,18941
100571,78076,22643
100572,34478,22643
100573,34982,22643
100574,89042,22643
100575,35219,22643
100576,35232,22643
100577,8930,22643
100578,12077,22643
100579,84213,22643
100580,5247,22643
100581,15112,37348
100582,6588,37348
100583,30613,37348
100584,117484,37348
100585,62036,37348
100586,12852,37348
100587,16433,37348
100588,16937,37348
100589,8265,37348
100590,590,37348
100591,86212,41184
100592,85666,41184
100593,125725,41184
100594,1176773,41184
100595,418,46887
100596,34485,46887
100597,8689,46887
100598,93919,46887
100599,136297,46887
100600,1314357,46887
100601,2219,4464
100602,1229,4464
100603,9281,4464
100604,2955,4464
100605,37332,4464
100606,1080265,4464
100607,1739,4464
100608,99351,4464
100609,44222,53501
100610,14333,53501
100611,141225,53501
100612,22018,53501
100613,8775,53501
100614,26291,10718
100615,9778,10718
100616,34844,10718
100617,66587,10718
100618,31837,10718
100619,42746,10718
100620,1345608,10718
100621,19487,10718
100622,3,11375
100623,2299,11375
100624,21353,11375
100625,5313,11375
100626,21089,11375
100627,12139,11375
100628,65827,11375
100629,10676,11375
100630,38560,11375
100631,64180,13352
100632,64181,13352
100633,97185,13352
100634,15234,13352
100635,3234,13352
100636,26457,13352
100637,3905,13352
100638,2395,13352
100639,1214979,13352
100640,9778,11679
100641,2231,11679
100642,5293,11679
100643,100,11679
100644,336,11679
100645,21368,11679
100646,53347,11679
100647,58707,11679
100648,18286,11679
100649,1191451,11679
100650,52270,111485
100651,35654,111485
100652,125047,111485
100653,27771,111485
100654,206546,111485
100655,33306,111485
100656,1240909,111485
100657,85955,111485
100658,223901,111485
100659,10584,23626
100660,58563,23626
100661,35780,20791
100662,86014,20791
100663,42208,20791
100664,58780,20791
100665,81869,20791
100666,86086,20791
100667,86551,20791
100668,230632,20791
100669,37995,20791
100670,22461,12703
100671,2838,12703
100672,73952,12703
100673,73954,12703
100674,47712,31063
100675,4250,31063
100676,454,31063
100677,1070523,38951
100678,229565,38951
100679,107793,38951
100680,2879,30768
100681,70696,30768
100682,110550,30768
100683,76638,30768
100684,8656,30768
100685,12452,30768
100686,200920,30768
100687,2059,51194
100688,19189,51194
100689,19384,51194
100690,61671,51194
100691,12642,51194
100692,54791,51194
100693,180686,51194
100694,44818,27387
100695,2059,27387
100696,147404,27387
100697,101092,27387
100698,10980,674
100699,10990,674
100700,10989,674
100701,9191,674
100702,20049,674
100703,20999,674
100704,96851,674
100705,140368,674
100706,10991,674
100707,12851,56523
100708,34918,56523
100709,55378,56523
100710,44275,56523
100711,28870,56523
100712,158459,56523
100713,17645,56523
100714,5920,56523
100715,15048,37859
100716,61256,37859
100717,118814,37859
100718,44296,37859
100719,7002,321
100720,7006,321
100721,7003,321
100722,7004,321
100723,7005,321
100724,7007,321
100725,7008,321
100726,7009,321
100727,7010,321
100728,2714,33005
100729,27176,33005
100730,4433,33005
100731,15564,33005
100732,1088975,33005
100733,54679,33005
100734,14730,238294
100735,58068,238294
100736,64224,238294
100737,156744,238294
100738,92949,238294
100739,151816,238294
100740,112267,238294
100741,16502,238294
100742,79745,238294
100743,13548,40113
100744,4174,40113
100745,13242,40113
100746,1903,40113
100747,6074,40113
100748,17646,40113
100749,111203,40113
100750,44103,40113
100751,144128,40113
100752,11155,7220
100753,8891,7220
100754,20767,7220
100755,15007,7220
100756,1215657,7220
100757,1223998,7220
100758,53198,7220
100759,53199,7220
100760,20562,7220
100761,56124,42250
100762,6715,42250
100763,158221,42250
100764,113203,42250
100765,22019,42250
100766,26089,48567
100767,62866,48567
100768,74365,48567
100769,74363,48567
100770,74360,48567
100771,73381,17001
100772,223971,17001
100773,51489,17001
100774,587369,17001
100775,4489,18411
100776,60259,18411
100777,43125,18411
100778,115032,18411
100779,60258,18411
100780,55983,306685
100781,7908,306685
100782,68455,306685
100783,68456,306685
100784,1217331,306685
100785,1217330,306685
100786,120608,306685
100787,1224472,27042
100788,149500,27042
100789,74673,98906
100790,11462,98906
100791,155573,98906
100792,27803,98906
100793,9013,29656
100794,42279,29656
100795,42571,29656
100796,956764,29656
100797,1074722,29656
100798,1125,29656
100799,6065,12767
100800,4430,12767
100801,10822,12767
100802,3196,12767
100803,37917,12767
100804,73569,12767
100805,290,12767
100806,51038,12767
100807,279018,12767
100808,56356,10114
100809,3197,10114
100810,63661,10114
100811,36631,10114
100812,11794,10114
100813,63663,10114
100814,70851,1363299
100815,11863,1363299
100816,70851,1312898
100817,11863,1312898
100818,33260,11024
100819,11863,11024
100820,26457,11024
100821,1817,11024
100822,13922,11024
100823,1039,11024
100824,1462,11024
100825,5588,11024
100826,58271,11024
100827,9976,9282
100828,3492,9282
100829,11107,9282
100830,723,9282
100831,57127,9282
100832,10767,9282
100833,9048,9282
100834,448,9282
100835,52647,9282
100836,33532,9282
100837,2176,13498
100838,37936,13498
100839,17442,13498
100840,5726,13498
100841,21124,13498
100842,18315,13498
100843,20491,13498
100844,10427,13498
100845,12792,13498
100846,74242,13498
100847,4135,10742
100848,5293,10742
100849,15735,10742
100850,4941,10742
100851,13525,10742
100852,41555,10742
100853,19957,10742
100854,19511,10742
100855,2958,10742
100856,52049,11217
100857,2053,11217
100858,56251,11217
100859,1218330,11217
100860,99093,11217
100861,68634,11217
100862,105648,11217
100863,1215804,11217
100864,112322,11217
100865,20492,11217
100866,69597,11431
100867,11669,11431
100868,74151,11431
100869,1240,11431
100870,87131,11431
100871,3126,11431
100872,20388,11431
100873,33259,15775
100874,47734,15775
100875,207,15775
100876,346352,15775
100877,31737,15775
100878,1451332,15775
100879,1451333,15775
100880,49968,15775
100881,49811,15775
100882,4800,11036
100883,16896,11036
100884,53714,11036
100885,30614,11036
100886,44822,11036
100887,102719,11036
100888,2405,29079
100889,15009,29079
100890,7906,29079
100891,27260,29079
100892,205808,29079
100893,1701137,29079
100894,155595,29079
100895,116714,29079
100896,155576,29079
100897,171688,29079
100898,92999,24078
100899,11148,24078
100900,16431,24078
100901,15851,24078
100902,18999,24078
100903,85954,24078
100904,108717,24078
100905,56890,23056
100906,215969,23056
100907,2395,23056
100908,77920,23056
100909,1091868,23056
100910,20089,13193
100911,16855,13193
100912,11510,13193
100913,11663,13193
100914,33656,13193
100915,56757,13193
100916,64471,13193
100917,43297,13193
100918,42993,13193
100919,18248,13193
100920,70851,1584
100921,17735,1584
100922,3234,1584
100923,17736,1584
100924,7404,1584
100925,17740,1584
100926,17741,1584
100927,287,652
100928,8783,652
100929,114,652
100930,740,652
100931,1248,652
100932,24898,652
100933,20808,652
100934,9829,652
100935,940,652
100936,2039,652
100937,2037,16941
100938,9015,16941
100939,72466,16941
100940,1834,16941
100941,62105,16941
100942,65483,16941
100943,31713,16941
100944,62842,26710
100945,18471,26710
100946,11486,26710
100947,45245,26710
100948,177298,26710
100949,39126,26710
100950,36219,26710
100951,75633,26710
100952,5367,401
100953,133,401
100954,524,401
100955,65,401
100956,5369,401
100957,5370,401
100958,5371,401
100959,118494,401
100960,5395,401
100961,368,10327
100962,35,10327
100963,64930,10327
100964,9788,10327
100965,38334,10327
100966,14888,10327
100967,13314,10327
100968,25884,10327
100969,22126,10327
100970,10402,10327
100971,67015,10891
100972,11829,10891
100973,1275,10891
100974,18260,10891
100975,5169,10891
100976,945062,10891
100977,1217870,10891
100978,1206597,10891
100979,122198,25334
100980,33679,25334
100981,81571,25334
100982,179771,25334
100983,133498,25334
100984,25074,25334
100985,72723,12540
100986,62065,12540
100987,25711,12540
100988,58953,12540
100989,65769,12540
100990,1118081,12540
100991,76527,12540
100992,3037,273794
100993,351,273794
100994,11826,273794
100995,12150,273794
100996,10430,273794
100997,3712,273794
100998,119869,273794
100999,47773,273794
101000,136973,273794
101001,9206,52036
101002,17051,52036
101003,56890,52036
101004,146281,52036
101005,142333,52036
101006,1245,3635
101007,5472,3635
101008,207,3635
101009,33448,3635
101010,2037,3635
101011,33449,3635
101012,33450,3635
101013,20051,3635
101014,33452,3635
101015,380,11058
101016,17141,11058
101017,11008,11058
101018,52414,11058
101019,74608,11058
101020,166457,11058
101021,1590230,11058
101022,43243,11058
101023,31,5516
101024,9562,5516
101025,43853,5516
101026,18999,5516
101027,21629,5516
101028,43858,5516
101029,43859,5516
101030,552139,5516
101031,16459,5516
101032,84115,5516
101033,1532,153
101034,1245,153
101035,1771,153
101036,1772,153
101037,1770,153
101038,8767,615
101039,28782,615
101040,8768,615
101041,8769,615
101042,8770,615
101043,8772,615
101044,44650,615
101045,8775,615
101046,8776,615
101047,24485,51865
101048,4390,51865
101049,97084,51865
101050,37920,51865
101051,38529,51865
101052,19370,51865
101053,262459,51865
101054,3784,51865
101055,7399,9384
101056,887,9384
101057,19767,9384
101058,4937,9384
101059,9811,9384
101060,3196,9384
101061,23532,9384
101062,20189,9384
101063,28639,9384
101064,16580,9384
101065,7517,13476
101066,19536,13476
101067,17052,13476
101068,78729,13476
101069,52601,13476
101070,21163,13476
101071,417,13476
101072,17696,13476
101073,6944,13476
101074,20189,13476
101075,5576,4997
101076,14406,4997
101077,7517,4997
101078,18979,4997
101079,4,4997
101080,32597,4997
101081,10692,4997
101082,4433,4997
101083,58319,10578
101084,4138,10578
101085,65639,10578
101086,65640,10578
101087,65641,10578
101088,52474,10578
101089,71535,10578
101090,65642,10578
101091,68534,19555
101092,782,19555
101093,995,19555
101094,25541,36249
101095,58369,36249
101096,38561,36249
101097,130643,36249
101098,105648,36249
101099,37046,36249
101100,206739,36249
101101,62765,36249
101102,31467,36249
101103,9278,10096
101104,103,10096
101105,20750,10096
101106,1333,10096
101107,1907,10096
101108,58741,10096
101109,21532,10096
101110,116691,10096
101111,63372,10096
101112,63373,10096
101113,9778,21301
101114,5726,21301
101115,230176,21301
101116,15758,21301
101117,11868,21301
101118,31711,21301
101119,8177,21301
101120,59847,21301
101121,9464,21301
101122,21505,21301
101123,4451,41613
101124,59011,41613
101125,171732,41613
101126,105248,41613
101127,84063,41613
101128,154917,41613
101129,56694,41613
101130,8690,41613
101131,36811,21542
101132,37936,21542
101133,1232540,21542
101134,146008,21542
101135,1037108,21542
101136,19655,46561
101137,218356,46561
101138,5503,46561
101139,7132,46561
101140,20766,46561
101141,137927,46561
101142,1897592,46561
101143,62886,46561
101144,17782,1589
101145,1369,1589
101146,63311,1589
101147,18015,1589
101148,17778,1589
101149,17779,1589
101150,17780,1589
101151,56152,17455
101152,10701,17455
101153,80365,17455
101154,58759,17455
101155,555538,17455
101156,6575,47540
101157,119368,47540
101158,71198,47540
101159,17836,47540
101160,86919,47540
101161,7430,47540
101162,825,47540
101163,54043,47540
101164,151349,47540
101165,83362,47540
101166,15012,15473
101167,47984,15473
101168,2524,15473
101169,56366,15473
101170,29237,15473
101171,58428,15473
101172,83674,15473
101173,129345,15473
101174,32987,83770
101175,9828,83770
101176,37917,83770
101177,9273,83770
101178,90451,83770
101179,8602,83770
101180,32798,83770
101181,205,83770
101182,110,83770
101183,12041,11137
101184,68307,11137
101185,8436,11137
101186,18025,11137
101187,1292,11137
101188,19958,11137
101189,55378,11137
101190,54834,11137
101191,79188,11137
101192,77794,11137
101193,1212225,20694
101194,22082,20694
101195,13472,20694
101196,15274,20694
101197,200,20694
101198,60739,20694
101199,86432,20694
101200,80719,20694
101201,86434,20694
101202,34983,20694
101203,12834,14694
101204,2505,14694
101205,23504,14694
101206,9629,14694
101207,43426,14694
101208,21860,14694
101209,514,6964
101210,3092,6964
101211,6384,6964
101212,2956,6964
101213,3910,6964
101214,15277,6964
101215,12988,6964
101216,10768,6964
101217,11886,57190
101218,1954,57190
101219,1370,57190
101220,102703,57190
101221,77462,57190
101222,191754,57190
101223,209884,57190
101224,87382,57190
101225,1426154,57190
101226,58513,24794
101227,89547,24794
101228,1188136,24794
101229,114894,24794
101230,16559,24794
101231,3131,24241
101232,7498,24241
101233,1903,24241
101234,388,24241
101235,3068,24241
101236,21731,24241
101237,10132,24241
101238,28109,24241
101239,34257,24241
101240,3497,24241
101241,28238,56427
101242,6736,56427
101243,98660,56427
101244,76244,56427
101245,131530,56427
101246,44711,56427
101247,28639,56427
101248,86650,56427
101249,213954,56427
101250,117642,56427
101251,2227,10740
101252,52414,10740
101253,7570,10740
101254,6413,10740
101255,15675,10740
101256,3229,10740
101257,8256,10740
101258,53,10740
101259,15854,10740
101260,71281,15443
101261,2505,15443
101262,65535,15443
101263,40943,15443
101264,52889,15443
101265,4937,15443
101266,11356,15443
101267,10726,15443
101268,27822,15443
101269,3547,15443
101270,5576,24619
101271,9206,24619
101272,9880,24619
101273,31005,24619
101274,20189,24619
101275,6575,24619
101276,4808,24619
101277,57387,24619
101278,15735,8696
101279,477,8696
101280,1249,8696
101281,40041,8696
101282,8443,8696
101283,55688,8696
101284,55689,8696
101285,8785,8696
101286,9139,8696
101287,11855,8696
101288,90663,121587
101289,1423447,121587
101290,70095,121587
101291,37917,20483
101292,8213,20483
101293,3130,20483
101294,67602,20483
101295,41883,20483
101296,3911,20483
101297,6474,20483
101298,65334,20483
101299,33532,20483
